assists,evGoals,evPoints,faceoffWinPct,gameWinningGoals,gamesPlayed,goals,lastName,otGoals,penaltyMinutes,playerId,plusMinus,points,pointsPerGame,positionCode,ppGoals,ppPoints,shGoals,shPoints,shootingPct,shootsCatches,shots,skaterFullName,timeOnIcePerGame
8,8.0,16.0,0.2,1,129,8,Bordeleau,0,185,8471326,-8.0,16,0.12403,L,0.0,0.0,0.0,0.0,0.13114,L,61.0,Patrick Bordeleau,398.9379
0,0.0,0.0,,0,5,0,O'Neill,0,6,8471327,-1.0,0,0.0,D,0.0,0.0,0.0,0.0,0.0,L,2.0,Wes O'Neill,624.2
29,25.0,51.0,0.38301,5,249,29,Porter,1,60,8471331,-27.0,58,0.23293,C,2.0,4.0,2.0,3.0,0.1082,L,268.0,Kevin Porter,758.1686
0,0.0,0.0,0.25,0,3,0,Nikulin,0,0,8471334,-3.0,0,0.0,C,0.0,0.0,0.0,0.0,0.0,L,1.0,Alexander Nikulin,308.6666
1,2.0,3.0,1.0,1,11,2,Laliberte,0,6,8471336,1.0,3,0.27272,R,0.0,0.0,0.0,0.0,0.25,R,8.0,David Laliberte,467.0909
85,63.0,144.0,0.50178,8,666,67,Mitchell,0,351,8471338,-10.0,152,0.22822,C,1.0,1.0,3.0,7.0,0.09215,R,727.0,Torrey Mitchell,750.6051
200,118.0,272.0,0.44444,36,757,186,Callahan,4,428,8471339,5.0,386,0.5099,R,61.0,99.0,7.0,15.0,0.10092,R,1843.0,Ryan Callahan,1029.6116
209,102.0,242.0,0.45812,20,643,149,Versteeg,3,374,8471346,9.0,358,0.55676,R,38.0,103.0,9.0,13.0,0.1098,R,1357.0,Kris Versteeg,973.6283
59,11.0,57.0,,5,259,17,Nikitin,1,85,8471348,-15.0,76,0.29343,D,6.0,18.0,0.0,1.0,0.04292,L,396.0,Nikita Nikitin,1160.5791
22,10.0,29.0,0.4856,0,157,11,Dowell,0,133,8471352,4.0,33,0.21019,C,0.0,0.0,1.0,4.0,0.07857,L,140.0,Jake Dowell,617.3375
0,0.0,0.0,,0,17,0,Young,0,10,8471358,-9.0,0,0.0,D,0.0,0.0,0.0,0.0,0.0,L,2.0,Bryan Young,549.8235
2,0.0,2.0,,0,6,1,Niskala,0,6,8471359,0.0,3,0.5,D,1.0,1.0,0.0,0.0,0.1,L,10.0,Janne Niskala,822.1666
1,1.0,2.0,0.375,0,26,3,Regier,0,8,8471360,-3.0,4,0.15384,L,2.0,2.0,0.0,0.0,0.13636,L,22.0,Steve Regier,486.5
171,97.0,234.0,0.48744,18,534,125,Grabovski,5,312,8471362,5.0,296,0.5543,C,27.0,61.0,1.0,1.0,0.12487,L,1001.0,Mikhail Grabovski,971.1891
0,0.0,0.0,0.48979,0,10,0,Zalewski,0,0,8471365,-4.0,0,0.0,C,0.0,0.0,0.0,0.0,0.0,L,9.0,Steven Zalewski,593.2
0,0.0,0.0,0.33333,0,7,0,Wick,0,0,8471368,-4.0,0,0.0,R,0.0,0.0,0.0,0.0,0.0,L,4.0,Roman Wick,517.5714
17,17.0,32.0,0.35294,4,407,19,Brown,0,778,8471371,-36.0,36,0.08845,R,1.0,1.0,1.0,3.0,0.05066,R,375.0,Mike Brown,493.9582
0,0.0,0.0,0.41304,0,24,1,Walter,0,6,8471372,-1.0,1,0.04166,C,1.0,1.0,0.0,0.0,0.07142,L,14.0,Ben Walter,499.2916
48,4.0,49.0,,0,342,4,Pardy,0,269,8471385,7.0,52,0.15204,D,0.0,1.0,0.0,2.0,0.01593,L,251.0,Adam Pardy,915.4181
16,13.0,29.0,0.5,1,73,14,Parse,0,36,8471386,19.0,30,0.41095,L,1.0,1.0,0.0,0.0,0.15053,R,93.0,Scott Parse,650.8493
27,24.0,50.0,0.40625,5,348,27,Kaleta,1,542,8471388,-18.0,54,0.15517,R,0.0,0.0,3.0,4.0,0.08333,R,324.0,Patrick Kaleta,593.6752
74,54.0,113.0,0.49176,8,406,64,Santorelli,2,78,8471390,-47.0,138,0.3399,C,8.0,20.0,2.0,5.0,0.09026,R,709.0,Mike Santorelli,831.7635
114,26.0,133.0,0.4,6,806,26,Polak,0,643,8471392,-8.0,140,0.17369,D,0.0,5.0,0.0,2.0,0.03254,R,799.0,Roman Polak,1131.9181
0,0.0,0.0,,0,14,0,Peltier,0,2,8471396,-4.0,0,0.0,D,0.0,0.0,0.0,0.0,0.0,L,8.0,Derek Peltier,740.7142
1,6.0,7.0,0.33333,0,47,6,Earl,0,6,8471399,-4.0,7,0.14893,L,0.0,0.0,0.0,0.0,0.13636,L,44.0,Robbie Earl,538.3829
11,5.0,14.0,0.28571,0,95,7,Petrell,0,49,8471402,-14.0,18,0.18947,L,0.0,0.0,2.0,4.0,0.11864,L,59.0,Lennart Petrell,619.9473
5,0.0,5.0,0.68888,0,12,0,Kontiola,0,6,8471408,5.0,5,0.41666,C,0.0,0.0,0.0,0.0,0.0,R,13.0,Petri Kontiola,873.0833
4,3.0,7.0,0.2,0,55,3,Gordon,0,6,8471409,-15.0,7,0.12727,R,0.0,0.0,0.0,0.0,0.06521,R,46.0,Andrew Gordon,600.8363
1,0.0,1.0,,0,6,0,Kolarik,0,2,8471411,-2.0,1,0.16666,C,0.0,0.0,0.0,0.0,0.0,R,6.0,Chad Kolarik,494.8333
1,0.0,1.0,,0,22,0,Vernace,0,10,8471413,-7.0,1,0.04545,D,0.0,0.0,0.0,0.0,0.0,L,15.0,Mike Vernace,880.5909
10,2.0,10.0,0.38888,0,42,3,Mancari,0,22,8471419,-3.0,13,0.30952,R,1.0,3.0,0.0,0.0,0.0337,R,89.0,Mark Mancari,702.9761
181,115.0,237.0,0.50472,35,851,182,Brouwer,2,595,8471426,-28.0,363,0.42655,R,60.0,116.0,7.0,10.0,0.13725,R,1326.0,Troy Brouwer,960.5605
3,0.0,3.0,0.5,0,41,0,Letourneau-Leblond,0,101,8471428,-2.0,3,0.07317,R,0.0,0.0,0.0,0.0,0.0,L,16.0,Pierre-Luc Letourneau-Leblond,312.9512
1,0.0,0.0,,0,7,0,Eckford,0,4,8471429,-1.0,1,0.14285,D,0.0,1.0,0.0,0.0,0.0,L,2.0,Tyler Eckford,488.5714
94,22.0,100.0,0.0,5,535,25,Hunwick,1,207,8471436,-19.0,119,0.22242,D,1.0,17.0,2.0,2.0,0.04145,L,603.0,Matt Hunwick,1095.3514
27,21.0,45.0,0.34883,3,174,29,Yip,0,130,8471450,-19.0,56,0.32183,R,7.0,10.0,1.0,1.0,0.1078,R,269.0,Brandon Yip,773.0459
2,3.0,5.0,0.5276,1,38,3,Gagnon,0,2,8471451,-2.0,5,0.13157,C,0.0,0.0,0.0,0.0,0.10714,R,28.0,Aaron Gagnon,502.8947
0,0.0,0.0,,0,4,0,Card,0,0,8471452,0.0,0,0.0,D,0.0,0.0,0.0,0.0,,R,0.0,Mike Card,273.5
1,0.0,1.0,0.5,0,26,0,Stewart,0,48,8471457,-7.0,1,0.03846,L,0.0,0.0,0.0,0.0,0.0,L,22.0,Gregory Stewart,472.0769
1,0.0,1.0,0.49107,0,13,0,Morin,0,0,8471474,3.0,1,0.07692,C,0.0,0.0,0.0,0.0,0.0,L,16.0,Travis Morin,648.4615
169,73.0,228.0,0.42902,11,798,82,Winnik,0,367,8471476,52.0,251,0.31453,L,2.0,7.0,7.0,16.0,0.06867,L,1194.0,Daniel Winnik,888.4561
1,0.0,1.0,0.57142,0,2,0,Petruzalek,0,0,8471477,1.0,1,0.5,C,0.0,0.0,0.0,0.0,,R,0.0,Jakub Petruzalek,484.5
0,0.0,0.0,0.0,0,7,0,Pesonen,0,0,8471480,-3.0,0,0.0,L,0.0,0.0,0.0,0.0,0.0,L,3.0,Janne Pesonen,447.2857
56,10.0,50.0,0.0,1,205,15,Clitsome,0,98,8471482,2.0,71,0.34634,D,5.0,20.0,0.0,1.0,0.05681,L,264.0,Grant Clitsome,1096.7951
9,4.0,13.0,0.45578,0,39,4,Wilson,0,12,8471483,-3.0,13,0.33333,C,0.0,0.0,0.0,0.0,0.09756,R,41.0,Kyle Wilson,616.0512
22,20.0,42.0,0.40648,3,210,21,Cracknell,0,46,8471490,3.0,43,0.20476,R,0.0,0.0,1.0,1.0,0.08571,R,245.0,Adam Cracknell,612.419
147,102.0,239.0,0.33714,22,626,109,Hansen,1,282,8471498,48.0,256,0.40894,R,2.0,5.0,5.0,12.0,0.11077,R,984.0,Jannik Hansen,878.7364
153,120.0,238.0,0.37162,23,725,163,Bourque,4,584,8471504,-51.0,316,0.43586,R,30.0,61.0,13.0,17.0,0.10455,L,1559.0,Rene Bourque,933.1144
0,0.0,0.0,0.0,0,18,0,Magnan,0,4,8471508,-4.0,0,0.0,D,0.0,0.0,0.0,0.0,0.0,L,8.0,Olivier Magnan,942.7222
157,60.0,170.0,0.55597,20,442,84,Peverley,4,167,8471514,-7.0,241,0.54524,C,18.0,55.0,6.0,16.0,0.0971,R,865.0,Rich Peverley,972.1018
0,0.0,0.0,,0,2,0,Armstrong,0,2,8471516,-1.0,0,0.0,C,0.0,0.0,0.0,0.0,0.0,R,1.0,Riley Armstrong,446.0
11,10.0,20.0,0.1875,4,230,10,Staubitz,0,521,8471521,-10.0,21,0.0913,R,0.0,1.0,0.0,0.0,0.09345,R,107.0,Brad Staubitz,383.4347
1,0.0,1.0,0.45312,0,12,0,Ryan,0,2,8471524,-4.0,1,0.08333,C,0.0,0.0,0.0,0.0,0.0,L,8.0,Matt Ryan,366.75
7,8.0,14.0,0.43887,1,119,9,Rypien,0,226,8471628,-15.0,16,0.13445,C,0.0,0.0,1.0,2.0,0.09278,R,97.0,Rick Rypien,442.1428
64,20.0,71.0,0.42579,3,305,35,Shannon,0,90,8471634,-24.0,99,0.32459,R,14.0,27.0,1.0,1.0,0.07865,R,445.0,Ryan Shannon,755.2622
8,0.0,8.0,0.46073,0,101,0,Sestito,0,55,8471636,-11.0,8,0.0792,L,0.0,0.0,0.0,0.0,0.0,L,63.0,Tim Sestito,591.3861
4,1.0,5.0,0.5,0,12,1,Iggulden,0,4,8471641,-4.0,5,0.41666,C,0.0,0.0,0.0,0.0,0.05882,R,17.0,Mike Iggulden,700.25
55,67.0,120.0,0.30985,7,776,72,McLeod,0,1630,8471657,-59.0,127,0.16365,L,3.0,4.0,2.0,3.0,0.08571,L,840.0,Cody McLeod,600.6288
6,7.0,13.0,0.33962,1,127,7,Blunden,0,145,8471663,-6.0,13,0.10236,R,0.0,0.0,0.0,0.0,0.06363,R,110.0,Mike Blunden,524.6614
136,86.0,188.0,0.35973,17,546,115,Raymond,1,156,8471664,-2.0,251,0.4597,L,26.0,59.0,3.0,4.0,0.09583,L,1200.0,Mason Raymond,920.1446
5,4.0,9.0,0.42,2,43,4,Ritola,0,17,8471668,-7.0,9,0.2093,C,0.0,0.0,0.0,0.0,0.0597,L,67.0,Mattias Ritola,608.5813
529,213.0,570.0,0.5381,55,1145,293,Stastny,5,500,8471669,54.0,822,0.7179,C,78.0,244.0,2.0,8.0,0.12596,L,2326.0,Paul Stastny,1106.6331
60,69.0,117.0,0.16326,14,341,87,Latendresse,1,185,8471670,-15.0,147,0.43108,L,18.0,30.0,0.0,0.0,0.14009,L,621.0,Guillaume Latendresse,811.7741
4,0.0,4.0,,0,22,0,Kohn,0,4,8471671,-2.0,4,0.18181,D,0.0,0.0,0.0,0.0,0.0,L,7.0,Dustin Kohn,695.6818
1107,456.0,1140.0,0.52957,104,1420,654,Crosby,25,898,8471675,197.0,1761,1.24014,C,194.0,610.0,4.0,11.0,0.14666,L,4459.0,Sidney Crosby,1236.0929
308,195.0,424.0,0.38879,26,866,261,Ryan,3,470,8471676,-12.0,569,0.65704,R,63.0,142.0,3.0,3.0,0.12213,R,2137.0,Bobby Ryan,1014.1859
265,47.0,213.0,0.44444,11,1228,77,Johnson,3,639,8471677,-127.0,342,0.2785,D,29.0,121.0,1.0,8.0,0.04586,L,1679.0,Jack Johnson,1254.7312
133,101.0,217.0,0.40801,26,625,130,Pouliot,1,371,8471678,25.0,263,0.4208,L,25.0,42.0,4.0,4.0,0.13443,L,967.0,Benoit Pouliot,817.616
52,36.0,79.0,0.49834,6,299,43,Brule,0,156,8471680,-39.0,95,0.31772,C,7.0,16.0,0.0,0.0,0.09598,R,448.0,Gilbert Brule,710.6789
41,41.0,82.0,0.40789,3,368,43,Skille,0,118,8471681,-52.0,84,0.22826,R,1.0,1.0,1.0,1.0,0.06697,R,642.0,Jack Skille,648.1711
130,91.0,192.0,0.38053,22,516,131,Setoguchi,2,177,8471682,-11.0,261,0.50581,R,40.0,69.0,0.0,0.0,0.11036,R,1187.0,Devin Setoguchi,912.5232
31,4.0,32.0,,1,209,5,Lee,0,124,8471683,-37.0,36,0.17224,D,1.0,3.0,0.0,1.0,0.03144,R,159.0,Brian Lee,1000.4258
0,1.0,1.0,,0,36,2,Bourdon,0,24,8471684,6.0,2,0.05555,D,1.0,1.0,0.0,0.0,0.06896,L,29.0,Luc Bourdon,711.9444
864,309.0,831.0,0.53551,79,1521,452,Kopitar,9,358,8471685,127.0,1316,0.86522,C,129.0,457.0,14.0,28.0,0.13181,L,3429.0,Anze Kopitar,1243.2195
181,44.0,205.0,0.375,7,1136,53,Staal,0,537,8471686,52.0,234,0.20598,D,7.0,18.0,2.0,11.0,0.0451,L,1175.0,Marc Staal,1195.6681
6,1.0,6.0,0.46274,0,33,1,O'Marra,0,17,8471689,-3.0,7,0.21212,C,0.0,1.0,0.0,0.0,0.04545,R,22.0,Ryan O'Marra,608.6363
211,89.0,243.0,0.52105,24,673,127,Hanzal,2,574,8471691,-43.0,338,0.50222,C,34.0,88.0,4.0,7.0,0.09189,L,1382.0,Martin Hanzal,1060.9153
6,1.0,7.0,,0,106,1,Parent,0,36,8471692,-18.0,7,0.06603,D,0.0,0.0,0.0,0.0,0.0204,L,49.0,Ryan Parent,946.7924
58,13.0,55.0,0.0,3,331,16,Kindl,1,181,8471693,14.0,74,0.22356,D,3.0,19.0,0.0,0.0,0.03485,L,459.0,Jakub Kindl,936.0151
2,1.0,3.0,0.33333,0,42,1,McArdle,0,51,8471694,-11.0,3,0.07142,L,0.0,0.0,0.0,0.0,0.05,L,20.0,Kenndal McArdle,508.4047
207,43.0,164.0,1.0,9,482,57,DeAngelo,4,382,8477950,-39.0,264,0.54771,D,14.0,100.0,0.0,0.0,0.05734,R,994.0,Tony DeAngelo,1160.9149
322,118.0,362.0,0.4247,28,670,175,Schmaltz,3,154,8477951,-8.0,497,0.74179,C,54.0,129.0,3.0,6.0,0.13988,R,1251.0,Nick Schmaltz,1071.6208
113,82.0,165.0,0.46986,20,463,108,Fabbri,1,219,8477952,-99.0,221,0.47732,C,26.0,56.0,0.0,0.0,0.1408,L,767.0,Robby Fabbri,896.4017
141,86.0,210.0,0.36679,19,568,98,Kapanen,4,140,8477953,-7.0,239,0.42077,R,5.0,21.0,7.0,8.0,0.10675,R,918.0,Kasperi Kapanen,860.9647
234,147.0,317.0,0.42813,26,720,204,McCann,5,229,8477955,9.0,438,0.60833,L,47.0,109.0,10.0,12.0,0.12515,L,1630.0,Jared McCann,911.6597
513,288.0,640.0,0.31847,68,833,420,Pastrnak,13,414,8477956,145.0,933,1.12004,R,132.0,293.0,0.0,0.0,0.13636,R,3080.0,David Pastrnak,1113.4465
2,3.0,3.0,1.0,0,37,6,Scherbak,0,10,8477957,-8.0,8,0.21621,R,2.0,4.0,1.0,1.0,0.11111,L,54.0,Nikita Scherbak,751.4054
27,16.0,34.0,0.5,2,125,19,Goldobin,0,24,8477958,-23.0,46,0.368,R,3.0,11.0,0.0,1.0,0.10795,L,176.0,Nikolay Goldobin,807.112
17,6.0,21.0,0.25,0,53,7,Ho-Sang,0,20,8477959,-4.0,24,0.45283,R,1.0,3.0,0.0,0.0,0.14,R,50.0,Joshua Ho-Sang,911.283
244,177.0,327.0,0.40548,40,711,230,Kempe,11,429,8477960,39.0,474,0.66666,R,40.0,128.0,13.0,19.0,0.13142,L,1750.0,Adrian Kempe,1027.3502
3,1.0,3.0,0.4375,1,42,2,Quenneville,0,6,8477961,-4.0,5,0.11904,C,1.0,2.0,0.0,0.0,0.03571,L,56.0,John Quenneville,721.9761
38,33.0,67.0,0.3581,5,307,36,Lemieux,0,548,8477962,-10.0,74,0.24104,L,2.0,5.0,1.0,2.0,0.10374,L,347.0,Brendan Lemieux,615.4267
15,12.0,26.0,0.57575,1,98,12,Hawryluk,0,41,8477963,-14.0,27,0.27551,R,0.0,1.0,0.0,0.0,0.15189,R,79.0,Jayce Hawryluk,596.1734
202,130.0,314.0,0.41827,19,667,149,Barbashev,1,200,8477964,75.0,351,0.52623,L,14.0,29.0,5.0,8.0,0.17612,L,846.0,Ivan Barbashev,889.814
159,20.0,170.0,1.0,3,604,21,Pettersson,1,374,8477969,66.0,180,0.29801,D,1.0,8.0,0.0,2.0,0.03235,L,649.0,Marcus Pettersson,1157.3725
18,2.0,20.0,,0,200,2,Englund,0,190,8477971,-26.0,20,0.1,D,0.0,0.0,0.0,0.0,0.01886,L,106.0,Andreas Englund,753.095
0,0.0,0.0,,0,3,0,Jacobs,0,2,8477972,0.0,0,0.0,D,0.0,0.0,0.0,0.0,0.0,R,4.0,Josh Jacobs,961.6666
10,1.0,9.0,0.5039,1,66,3,Kamenev,0,20,8477973,-7.0,13,0.19696,C,1.0,3.0,1.0,1.0,0.05357,L,56.0,Vladislav Kamenev,541.4393
1,0.0,1.0,0.44186,0,27,0,MacInnis,0,0,8477974,-2.0,1,0.03703,C,0.0,0.0,0.0,0.0,0.0,L,29.0,Ryan MacInnis,584.6666
50,30.0,79.0,0.35937,3,310,32,Aube-Kubel,0,208,8477979,11.0,82,0.26451,R,2.0,3.0,0.0,0.0,0.09467,R,338.0,Nicolas Aube-Kubel,648.9419
3,0.0,3.0,,0,16,0,McKeown,0,27,8477981,4.0,3,0.1875,D,0.0,0.0,0.0,0.0,0.0,R,10.0,Roland McKeown,794.875
0,1.0,1.0,0.5,0,3,1,Letunov,0,0,8477983,0.0,1,0.33333,C,0.0,0.0,0.0,0.0,0.33333,L,3.0,Maxim Letunov,544.6666
230,74.0,222.0,,23,665,95,Montour,6,496,8477986,-3.0,325,0.48872,D,18.0,99.0,3.0,4.0,0.06172,R,1539.0,Brandon Montour,1286.3654
134,108.0,215.0,0.44451,10,565,123,Donato,2,229,8477987,-61.0,257,0.45486,C,15.0,42.0,0.0,0.0,0.11222,L,1096.0,Ryan Donato,813.2194
177,96.0,247.0,0.5327,14,614,123,Dvorak,1,147,8477989,-49.0,300,0.48859,C,25.0,50.0,2.0,3.0,0.12839,L,958.0,Christian Dvorak,999.8469
7,3.0,10.0,0.47565,1,50,3,Kirkland,0,13,8477993,4.0,10,0.2,C,0.0,0.0,0.0,0.0,0.11538,L,26.0,Justin Kirkland,558.14
0,0.0,0.0,0.35714,0,9,0,Turgeon,0,2,8477994,-5.0,0,0.0,C,0.0,0.0,0.0,0.0,0.0,L,5.0,Dominic Turgeon,643.4444
17,10.0,26.0,0.47736,2,183,11,Lammikko,0,34,8477996,-25.0,28,0.153,C,0.0,0.0,1.0,2.0,0.06707,L,164.0,Juho Lammikko,679.2513
8,3.0,11.0,,0,79,3,Tryamkin,0,74,8477997,-10.0,11,0.13924,D,0.0,0.0,0.0,0.0,0.03947,L,76.0,Nikita Tryamkin,1012.1012
109,107.0,213.0,0.46382,26,581,117,Foegele,0,215,8477998,36.0,226,0.38898,L,5.0,7.0,5.0,6.0,0.10588,L,1105.0,Warren Foegele,822.2426
1,0.0,0.0,,0,21,0,Lernout,0,6,8478004,-6.0,1,0.04761,D,0.0,0.0,0.0,1.0,0.0,R,17.0,Brett Lernout,987.238
361,210.0,468.0,0.48674,63,720,324,Point,12,163,8478010,89.0,685,0.95138,C,111.0,212.0,3.0,5.0,0.1843,R,1758.0,Brayden Point,1143.2527
4,2.0,6.0,,1,16,2,Belpedio,0,0,8478011,6.0,6,0.375,D,0.0,0.0,0.0,0.0,0.14285,R,14.0,Louis Belpedio,804.1875
71,36.0,90.0,,7,320,40,Walman,4,159,8478013,-14.0,111,0.34687,D,2.0,17.0,2.0,4.0,0.0622,L,643.0,Jake Walman,1131.5687
9,4.0,13.0,0.0,1,93,4,Friedman,0,80,8478017,3.0,13,0.13978,D,0.0,0.0,0.0,0.0,0.0421,R,95.0,Mark Friedman,788.8602
91,77.0,158.0,0.47197,10,522,83,Amadio,0,107,8478020,15.0,174,0.33333,R,6.0,15.0,0.0,1.0,0.12788,R,649.0,Michael Amadio,779.3065
12,0.0,12.0,,0,107,0,Lagesson,0,58,8478021,1.0,12,0.11214,D,0.0,0.0,0.0,0.0,0.0,L,76.0,William Lagesson,825.8691
36,18.0,42.0,0.50207,4,187,23,Wallmark,0,64,8478027,-15.0,59,0.3155,C,5.0,15.0,0.0,2.0,0.0909,L,253.0,Lucas Wallmark,793.6951
9,4.0,13.0,0.39608,2,85,4,Olofsson,0,10,8478028,-5.0,13,0.15294,L,0.0,0.0,0.0,0.0,0.05063,L,79.0,Fredrik Olofsson,594.3176
0,0.0,0.0,0.3125,0,7,0,De Leo,0,0,8478029,-1.0,0,0.0,L,0.0,0.0,0.0,0.0,0.0,L,10.0,Chase De Leo,652.1428
0,0.0,0.0,,0,11,0,Nogier,0,5,8478031,-1.0,0,0.0,D,0.0,0.0,0.0,0.0,0.0,R,9.0,Nelson Nogier,694.0
8,4.0,12.0,0.44665,1,114,5,Ehn,0,8,8478036,-26.0,13,0.11403,C,0.0,0.0,1.0,1.0,0.05882,L,85.0,Christoffer Ehn,631.0526
237,56.0,256.0,0.0,15,541,65,Toews,5,158,8478038,223.0,302,0.55822,D,9.0,44.0,0.0,2.0,0.06137,L,1059.0,Devon Toews,1393.048
0,0.0,0.0,,0,22,0,Poganski,0,7,8478040,-4.0,0,0.0,R,0.0,0.0,0.0,0.0,0.0,R,9.0,Austin Poganski,526.0
224,171.0,346.0,0.35888,39,682,219,Arvidsson,3,280,8478042,63.0,443,0.64956,L,37.0,83.0,11.0,14.0,0.11167,R,1961.0,Viktor Arvidsson,978.8739
51,36.0,86.0,0.47368,6,378,41,Lafferty,0,196,8478043,-41.0,92,0.24338,C,0.0,0.0,5.0,6.0,0.10049,R,408.0,Sam Lafferty,694.6243
151,86.0,215.0,0.35542,14,612,102,Heinen,0,147,8478046,35.0,253,0.41339,L,13.0,35.0,3.0,3.0,0.11099,L,919.0,Danton Heinen,810.0114
143,73.0,186.0,0.39583,12,418,109,Bunting,0,342,8478047,-15.0,252,0.60287,L,36.0,66.0,0.0,0.0,0.1296,L,841.0,Michael Bunting,924.5502
0,0.0,0.0,,0,5,0,Thomas,0,0,8478049,1.0,0,0.0,D,0.0,0.0,0.0,0.0,0.0,R,3.0,Ben Thomas,854.2
3,7.0,10.0,0.25,1,68,7,Willman,0,22,8478051,-15.0,10,0.14705,C,0.0,0.0,0.0,0.0,0.07692,L,91.0,Max Willman,629.3676
161,54.0,196.0,0.0,8,557,59,Forsling,4,218,8478055,153.0,220,0.39497,D,4.0,19.0,1.0,5.0,0.05353,L,1102.0,Gustav Forsling,1267.28
7,2.0,9.0,0.46376,0,53,2,Bishop,0,20,8478056,-8.0,9,0.16981,C,0.0,0.0,0.0,0.0,0.04166,L,48.0,Clark Bishop,531.0566
46,45.0,90.0,0.50778,11,296,50,Joshua,0,230,8478057,-9.0,96,0.32432,C,3.0,4.0,2.0,2.0,0.16722,L,299.0,Dakota Joshua,727.9628
0,0.0,0.0,0.33333,0,5,0,Suess,0,4,8478058,-2.0,0,0.0,L,0.0,0.0,0.0,0.0,,L,0.0,CJ Suess,352.8
9,4.0,13.0,,0,85,4,Mayo,0,35,8478062,-29.0,13,0.15294,D,0.0,0.0,0.0,0.0,0.04545,R,88.0,Dysin Mayo,1130.847
1,0.0,1.0,,0,3,0,Gersich,0,0,8478063,-1.0,1,0.33333,L,0.0,0.0,0.0,0.0,0.0,L,4.0,Shane Gersich,541.0
56,51.0,102.0,0.40909,5,337,56,Lindblom,0,81,8478067,-38.0,112,0.33234,L,5.0,10.0,0.0,0.0,0.10566,L,530.0,Oskar Lindblom,802.994
0,0.0,0.0,0.0,0,1,0,Walcott,0,5,8478069,-1.0,0,0.0,L,0.0,0.0,0.0,0.0,0.0,L,1.0,Daniel Walcott,603.0
5,0.0,5.0,,0,66,0,Lindholm,0,16,8478073,-4.0,5,0.07575,D,0.0,0.0,0.0,0.0,0.0,L,30.0,Anton Lindholm,791.4545
2,2.0,4.0,0.0,0,31,3,Angello,0,14,8478074,3.0,5,0.16129,C,1.0,1.0,0.0,0.0,0.11538,R,26.0,Anthony Angello,433.4516
35,23.0,56.0,0.29411,0,225,26,Bjork,0,44,8478075,-17.0,61,0.27111,L,3.0,4.0,0.0,1.0,0.11764,L,221.0,Anders Bjork,766.0755
1,3.0,4.0,0.5,1,56,3,Chartier,0,16,8478078,-9.0,4,0.07142,C,0.0,0.0,0.0,0.0,0.04477,L,67.0,Rourke Chartier,624.3392
153,71.0,176.0,0.32954,15,512,84,Labanc,4,229,8478099,-87.0,237,0.46289,R,13.0,61.0,0.0,0.0,0.0913,R,920.0,Kevin Labanc,848.1054
49,29.0,77.0,0.33333,4,278,30,Blais,0,132,8478104,-4.0,79,0.28417,L,1.0,2.0,0.0,0.0,0.11494,L,261.0,Samuel Blais,666.4172
14,3.0,17.0,0.0,0,58,3,Sikura,0,0,8478106,5.0,17,0.2931,R,0.0,0.0,0.0,0.0,0.03658,L,82.0,Dylan Sikura,661.7068
124,75.0,165.0,0.24137,24,448,118,Olofsson,3,50,8478109,-41.0,242,0.54017,L,43.0,76.0,0.0,1.0,0.1277,L,924.0,Victor Olofsson,899.8169
70,58.0,117.0,0.42628,14,380,65,Engvall,0,117,8478115,24.0,135,0.35526,L,4.0,13.0,3.0,5.0,0.10172,L,639.0,Pierre Engvall,791.4868
67,49.0,105.0,0.22772,11,258,57,Kase,2,62,8478131,14.0,124,0.48062,R,6.0,17.0,2.0,2.0,0.0976,R,584.0,Ondrej Kase,850.9147
100,44.0,137.0,0.52304,8,418,52,Evans,1,141,8478133,-15.0,152,0.36363,C,1.0,1.0,7.0,14.0,0.10743,R,484.0,Jake Evans,894.1722
70,24.0,90.0,,1,381,24,Middleton,0,360,8478136,18.0,94,0.24671,D,0.0,1.0,0.0,3.0,0.05911,L,406.0,Jake Middleton,1141.2047
19,7.0,24.0,0.33333,0,108,10,Sekac,0,38,8478137,-5.0,29,0.26851,L,3.0,5.0,0.0,0.0,0.07462,L,134.0,Jiri Sekac,773.0
21,13.0,34.0,0.34,2,187,14,Highmore,0,38,8478146,-13.0,35,0.18716,C,1.0,1.0,0.0,0.0,0.07035,L,199.0,Matthew Highmore,679.2566
0,2.0,2.0,,1,33,2,Imama,0,52,8478147,-1.0,2,0.0606,L,0.0,0.0,0.0,0.0,0.125,L,16.0,Bokondji Imama,354.4545
2,1.0,3.0,0.5,0,19,1,Hodgson,0,27,8478173,-5.0,3,0.15789,R,0.0,0.0,0.0,0.0,0.0625,R,16.0,Hayden Hodgson,541.1578
5,0.0,4.0,,0,22,0,Hicketts,0,4,8478176,-9.0,5,0.22727,D,0.0,1.0,0.0,0.0,0.0,L,24.0,Joe Hicketts,1093.2727
108,22.0,101.0,,8,249,35,Raddysh,2,111,8478178,24.0,143,0.57429,D,13.0,42.0,0.0,0.0,0.07812,R,448.0,Darren Raddysh,1158.7751
36,18.0,54.0,0.3,3,238,18,Hunt,0,123,8478211,-34.0,54,0.22689,L,0.0,0.0,0.0,0.0,0.06081,L,296.0,Dryden Hunt,660.5
1,0.0,1.0,0.25,0,3,0,Philp,0,2,8478224,0.0,1,0.33333,C,0.0,0.0,0.0,0.0,,R,0.0,Luke Philp,700.6666
