assists,evGoals,evPoints,faceoffWinPct,gameWinningGoals,gamesPlayed,goals,lastName,otGoals,penaltyMinutes,playerId,plusMinus,points,pointsPerGame,positionCode,ppGoals,ppPoints,shGoals,shPoints,shootingPct,shootsCatches,shots,skaterFullName,timeOnIcePerGame
645,178.0,544.0,,26,657,270,Orr,0,953,8450070,582.0,915,1.39269,D,76.0,324.0,16.0,47.0,0.08829,L,3058.0,Bobby Orr,
3,1.0,4.0,,1,16,1,Osborne,0,16,8450071,-3.0,4,0.25,R,0.0,0.0,0.0,0.0,0.06666,R,15.0,Keith Osborne,
319,163.0,411.0,,27,919,212,Osborne,4,1152,8450073,-88.0,531,0.5778,L,39.0,99.0,10.0,21.0,0.13167,L,1610.0,Mark Osborne,
0,0.0,0.0,,0,2,0,Orleski,0,0,8450074,0.0,0,0.0,D,0.0,0.0,0.0,0.0,,L,0.0,David Orleski,
402,182.0,533.0,,32,891,204,O'Reilly,0,2095,8450075,222.0,606,0.68013,R,18.0,66.0,4.0,7.0,0.16293,R,1252.0,Terry O'Reilly,
85,25.0,92.0,,0,288,30,Owchar,0,200,8450085,-78.0,115,0.3993,D,5.0,18.0,0.0,5.0,0.06451,R,465.0,Dennis Owchar,
313,121.0,344.0,0.53582,26,943,195,Otto,1,1934,8450088,65.0,508,0.5387,C,63.0,138.0,11.0,26.0,0.14369,R,1357.0,Joel Otto,
29,5.0,32.0,,0,217,5,Paek,0,155,8450089,2.0,34,0.15668,D,0.0,0.0,0.0,2.0,0.03546,L,141.0,Jim Paek,
14,8.0,22.0,,0,87,8,Paddock,0,86,8450090,-22.0,22,0.25287,R,0.0,0.0,0.0,0.0,0.09638,,83.0,John Paddock,
3,1.0,2.0,,0,35,2,Pachal,0,95,8450091,-12.0,5,0.14285,R,1.0,3.0,0.0,0.0,0.08695,L,23.0,Clayton Pachal,
458,254.0,578.0,,29,946,356,Paiement,0,1759,8450107,-142.0,814,0.86046,R,83.0,212.0,19.0,24.0,0.13093,L,2719.0,Wilf Paiement,
20,17.0,30.0,,1,108,18,Palazzari,0,23,8450125,-2.0,38,0.35185,C,0.0,7.0,1.0,1.0,0.12857,L,140.0,Doug Palazzari,
38,25.0,55.0,,3,168,32,Palmer,0,58,8450133,-25.0,70,0.41666,L,7.0,15.0,0.0,0.0,0.08839,L,362.0,Brad Palmer,
101,5.0,87.0,,0,320,9,Palmer,0,115,8450135,-6.0,110,0.34375,D,3.0,20.0,1.0,3.0,0.02307,R,390.0,Rob Palmer,
0,0.0,0.0,,0,2,0,Coulter,0,0,8450158,,0,0.0,D,0.0,0.0,0.0,0.0,,L,,Thomas Coulter,
0,0.0,0.0,,0,1,0,Robinson,0,2,8450167,0.0,0,0.0,R,0.0,0.0,0.0,0.0,,R,0.0,Scott Robinson,
54,7.0,60.0,,1,368,8,Paradise,0,393,8450168,-115.0,62,0.16847,D,1.0,2.0,0.0,0.0,0.03389,L,236.0,Bob Paradise,
4,,,,1,36,4,MacKenzie,0,13,8450173,,8,0.22222,R,,,,,,R,,Clarence MacKenzie,
356,186.0,467.0,,29,890,238,Parise,0,706,8450196,-39.0,594,0.66741,L,47.0,119.0,5.0,8.0,0.12467,L,1909.0,J.P. Parise,
2,1.0,3.0,,0,23,1,Parks,0,6,8450197,0.0,3,0.13043,C,0.0,0.0,0.0,0.0,0.07692,R,13.0,Gregory Parks,
14,1.0,12.0,,1,58,3,Parizeau,0,18,8450198,-7.0,17,0.2931,C,2.0,5.0,0.0,0.0,0.0566,L,53.0,Michel Parizeau,
19,16.0,33.0,,2,141,16,Parker,0,163,8450199,-9.0,35,0.24822,R,0.0,0.0,0.0,2.0,0.10457,R,153.0,Jeff Parker,
185,145.0,279.0,,30,650,187,Paslawski,5,169,8450200,-33.0,372,0.5723,R,39.0,88.0,3.0,5.0,0.15044,R,1243.0,Greg Paslawski,
19,14.0,28.0,,3,76,18,Pasin,0,50,8450204,-2.0,37,0.48684,R,4.0,9.0,0.0,0.0,0.15254,R,118.0,Dave Pasin,
683,116.0,506.0,,28,1113,213,Park,0,1429,8450206,363.0,896,0.80503,D,92.0,377.0,5.0,13.0,0.07534,L,2827.0,Brad Park,
163,112.0,254.0,,19,717,153,Patey,0,631,8450215,-123.0,316,0.44072,C,16.0,30.0,25.0,32.0,0.13672,L,1119.0,Larry Patey,
2,4.0,6.0,,0,45,4,Patey,0,8,8450216,-16.0,6,0.13333,R,0.0,0.0,0.0,0.0,0.08,,50.0,Douglas Patey,
43,34.0,72.0,,5,430,50,Paterson,0,136,8450217,-7.0,93,0.21627,C,2.0,2.0,14.0,19.0,0.1506,R,332.0,Rick Paterson,
68,35.0,95.0,,1,250,40,Patrick,0,242,8450218,-5.0,108,0.432,R,5.0,13.0,0.0,0.0,0.14084,R,284.0,Steve Patrick,
3,3.0,6.0,,0,29,3,Paterson,0,33,8450219,-8.0,6,0.20689,D,0.0,0.0,0.0,0.0,0.15,L,20.0,Mark Paterson,
37,17.0,49.0,,3,291,19,Paterson,0,831,8450221,-36.0,56,0.19243,L,2.0,7.0,0.0,0.0,0.08225,L,231.0,Joe Paterson,
490,84.0,326.0,1.0,16,1280,149,Patrick,0,759,8450223,100.0,639,0.49921,D,62.0,295.0,3.0,18.0,0.08062,R,1848.0,James Patrick,
10,3.0,10.0,,0,48,4,Pasek,0,30,8450233,-8.0,14,0.29166,C,1.0,4.0,0.0,0.0,0.04651,L,86.0,Dusan Pasek,
109,88.0,191.0,,8,504,96,Patterson,1,241,8450234,92.0,205,0.40674,R,3.0,3.0,5.0,11.0,0.15686,R,612.0,Colin Patterson,
22,6.0,25.0,,0,138,6,Patterson,0,67,8450235,-85.0,28,0.20289,D,0.0,3.0,0.0,0.0,0.04545,,132.0,Dennis Patterson,
192,83.0,218.0,,17,355,137,Pavelich,0,340,8450251,55.0,329,0.92676,C,48.0,104.0,6.0,7.0,0.19187,R,714.0,Mark Pavelich,
44,12.0,53.0,,2,328,13,Pavese,0,689,8450257,-61.0,57,0.17378,D,1.0,3.0,0.0,1.0,0.06046,L,215.0,Jim Pavese,
238,148.0,312.0,,19,613,228,Payne,0,435,8450259,31.0,466,0.76019,L,79.0,153.0,1.0,1.0,0.14065,L,1621.0,Steve Payne,
3,1.0,3.0,,0,37,1,Paynter,0,69,8450260,-22.0,4,0.1081,D,0.0,1.0,0.0,0.0,0.03125,L,32.0,Kent Paynter,
42,53.0,89.0,,10,292,56,Pearson,0,615,8450267,-39.0,98,0.33561,L,3.0,9.0,0.0,0.0,0.12844,L,436.0,Scott Pearson,
50,24.0,56.0,,5,169,35,Pederson,0,77,8450269,-14.0,85,0.50295,L,11.0,29.0,0.0,0.0,0.14403,L,243.0,Mark Pederson,
36,5.0,39.0,,0,428,5,Pedersen,0,487,8450270,-4.0,41,0.09579,D,0.0,1.0,0.0,1.0,0.02242,L,223.0,Allen Pedersen,
416,154.0,402.0,,36,701,238,Pederson,1,472,8450271,64.0,654,0.93295,C,72.0,233.0,12.0,19.0,0.15983,R,1489.0,Barry Pederson,
0,0.0,0.0,,0,4,0,Pelensky,0,5,8450284,0.0,0,0.0,R,0.0,0.0,0.0,0.0,0.0,R,4.0,Perry Pelensky,
0,0.0,0.0,,0,9,0,Peloffy,0,0,8450290,-8.0,0,0.0,C,0.0,0.0,0.0,0.0,0.0,L,7.0,Andre Peloffy,
52,32.0,82.0,0.5,2,458,38,Peluso,0,1951,8450293,-15.0,90,0.1965,L,6.0,8.0,0.0,0.0,0.12218,L,311.0,Mike Peluso,
3,1.0,3.0,,0,8,2,Perlini,0,0,8450301,-2.0,5,0.625,C,1.0,2.0,0.0,0.0,0.13333,L,15.0,Fred Perlini,
263,148.0,395.0,,22,711,161,Peplinski,2,1467,8450303,52.0,424,0.59634,L,5.0,17.0,8.0,12.0,0.12687,R,1269.0,Jim Peplinski,
814,370.0,882.0,,81,1191,512,Perreault,0,500,8450308,41.0,1326,1.11335,C,134.0,432.0,8.0,12.0,0.16639,L,3077.0,Gilbert Perreault,
317,22.0,154.0,,7,622,52,Persson,1,574,8450314,176.0,369,0.59324,D,30.0,212.0,0.0,3.0,0.06615,L,786.0,Stefan Persson,
22,1.0,16.0,,0,92,3,Pesut,0,130,8450320,-23.0,25,0.27173,D,2.0,9.0,0.0,0.0,0.04411,L,68.0,George Pesut,
1,0.0,1.0,,0,2,0,Peters,0,0,8450338,1.0,1,0.5,C,0.0,0.0,0.0,0.0,,L,0.0,Steve Peters,
0,0.0,0.0,,0,6,0,Lehto,0,4,8450339,-4.0,0,0.0,D,0.0,0.0,0.0,0.0,0.0,L,5.0,Petteri Lehto,
141,60.0,180.0,,9,620,72,Peterson,0,484,8450341,-4.0,213,0.34354,C,6.0,21.0,6.0,12.0,0.11428,R,630.0,Brent Peterson,
192,129.0,263.0,,24,435,174,Pettersson,0,117,8450345,-10.0,366,0.84137,L,42.0,99.0,3.0,4.0,0.16051,L,1084.0,Jorgen Pettersson,
57,24.0,78.0,,4,141,26,Phillipoff,0,267,8450347,25.0,83,0.58865,L,2.0,5.0,0.0,0.0,0.12206,L,213.0,Harold Phillipoff,
238,50.0,193.0,,10,827,90,Petit,1,1843,8450348,-179.0,328,0.39661,D,38.0,129.0,2.0,6.0,0.06651,R,1353.0,Michel Petit,
7,6.0,10.0,,0,48,6,Phair,0,12,8450350,-18.0,13,0.27083,D,0.0,2.0,0.0,1.0,0.12,L,50.0,Lyle Phair,
42,23.0,56.0,1.0,3,166,28,Picard,0,103,8450357,-9.0,70,0.42168,L,5.0,14.0,0.0,0.0,0.11864,L,236.0,Michel Picard,
319,72.0,277.0,,18,899,104,Picard,0,1025,8450359,-41.0,423,0.47052,D,27.0,139.0,5.0,7.0,0.05447,L,1909.0,Robert Picard,
140,24.0,88.0,,3,322,41,Pichette,0,344,8450378,-24.0,181,0.56211,D,17.0,93.0,0.0,0.0,0.08649,L,474.0,Dave Pichette,
76,52.0,110.0,,10,277,62,Pierce,0,223,8450384,-60.0,138,0.49819,R,8.0,24.0,2.0,4.0,0.11131,R,557.0,Randy Pierce,
69,8.0,74.0,,0,631,8,Pilon,0,1745,8450389,-48.0,77,0.12202,D,0.0,3.0,0.0,0.0,0.02721,L,294.0,Rich Pilon,
418,113.0,383.0,0.48675,27,825,181,Pivonka,4,476,8450408,18.0,599,0.72606,C,56.0,194.0,12.0,22.0,0.12329,L,1468.0,Michal Pivonka,
28,28.0,52.0,,2,159,30,Pirus,0,94,8450409,-52.0,58,0.36477,R,2.0,6.0,0.0,0.0,0.1282,,234.0,Alex Pirus,
0,0.0,0.0,,0,2,0,Plante,0,0,8450464,0.0,0,0.0,D,0.0,0.0,0.0,0.0,,L,0.0,Cam Plante,
5,1.0,6.0,,0,25,1,Plantery,0,14,8450465,-10.0,6,0.24,D,0.0,0.0,0.0,0.0,0.05555,L,18.0,Mark Plantery,
172,104.0,256.0,,17,599,125,Plante,0,599,8450467,-33.0,297,0.49582,R,21.0,38.0,0.0,3.0,0.13185,R,948.0,Pierre Plante,
94,26.0,117.0,,2,688,26,Playfair,0,1814,8450469,-22.0,120,0.17441,D,0.0,2.0,0.0,1.0,0.05627,L,462.0,Larry Playfair,
4,1.0,4.0,,0,21,2,Playfair,0,51,8450470,9.0,6,0.28571,D,1.0,2.0,0.0,0.0,0.14285,L,14.0,Jim Playfair,
56,9.0,41.0,,3,214,16,Plavsic,0,161,8450471,13.0,72,0.33644,D,7.0,30.0,0.0,1.0,0.06425,L,249.0,Adrian Plavsic,
15,8.0,21.0,,3,94,9,Pleau,0,22,8450472,-6.0,24,0.25531,C,0.0,0.0,1.0,3.0,0.08181,L,110.0,Lawrence Pleau,
215,187.0,365.0,,27,834,222,Plett,0,2570,8450474,-43.0,437,0.52398,R,35.0,72.0,0.0,0.0,0.15767,R,1408.0,Willi Plett,
2,2.0,4.0,,0,14,3,Plumb,0,2,8450475,-5.0,5,0.35714,L,1.0,1.0,0.0,0.0,0.27272,L,11.0,Robert Plumb,
1,0.0,1.0,,0,8,0,Podloski,0,17,8450477,-1.0,1,0.125,C,0.0,0.0,0.0,0.0,0.0,L,3.0,Ray Podloski,
4,3.0,7.0,,0,26,3,Plumb,0,14,8450478,10.0,7,0.26923,D,0.0,0.0,0.0,0.0,0.07894,L,38.0,Ronald Plumb,
0,0.0,0.0,,0,3,0,Pocza,0,2,8450482,-2.0,0,0.0,L,0.0,0.0,0.0,0.0,0.0,L,3.0,Harvie Pocza,
238,125.0,277.0,,15,468,184,Poddubny,1,454,8450483,5.0,422,0.9017,L,59.0,144.0,0.0,1.0,0.1637,L,1124.0,Walt Poddubny,
25,6.0,31.0,0.0,1,364,6,Poeschek,0,817,8450486,-24.0,31,0.08516,D,0.0,0.0,0.0,0.0,0.03141,R,191.0,Rudy Poeschek,
169,128.0,265.0,,14,615,174,Polis,0,391,8450490,-82.0,343,0.55772,R,42.0,71.0,4.0,7.0,0.10964,L,1587.0,Greg Polis,
29,23.0,49.0,,1,226,24,Polich,0,57,8450491,-16.0,53,0.23451,C,0.0,1.0,1.0,3.0,0.10958,L,219.0,Mike Polich,
82,45.0,114.0,,1,390,59,Polonich,0,1242,8450495,-77.0,141,0.36153,C,13.0,26.0,1.0,1.0,0.10051,R,587.0,Dennis Polonich,
3,0.0,3.0,,0,15,0,Pooley,0,0,8450497,3.0,3,0.2,C,0.0,0.0,0.0,0.0,0.0,,3.0,Paul Pooley,
9,3.0,10.0,,0,39,3,Porvari,0,4,8450501,-23.0,12,0.30769,R,0.0,2.0,0.0,0.0,0.05454,L,55.0,Jukka Porvari,
5,3.0,8.0,,0,121,3,Potvin,0,456,8450504,-25.0,8,0.06611,R,0.0,0.0,0.0,0.0,0.04411,R,68.0,Marc Potvin,
742,173.0,561.0,,44,1060,310,Potvin,0,1356,8450505,456.0,1052,0.99245,D,127.0,459.0,10.0,32.0,0.10163,L,3050.0,Denis Potvin,
224,31.0,142.0,,12,613,63,Potvin,0,478,8450508,-61.0,287,0.46818,D,27.0,139.0,5.0,6.0,0.06796,R,927.0,Jean Potvin,
5,1.0,6.0,,1,25,1,Poudrier,0,10,8450509,-1.0,6,0.24,D,0.0,0.0,0.0,0.0,0.125,L,8.0,Daniel Poudrier,
325,154.0,418.0,,28,724,205,Poulin,2,482,8450512,216.0,530,0.73204,C,12.0,40.0,39.0,72.0,0.15793,L,1298.0,Dave Poulin,
48,30.0,73.0,,4,186,34,Pouzar,0,137,8450513,40.0,82,0.44086,L,4.0,9.0,0.0,0.0,0.15384,L,221.0,Jaroslav Pouzar,
0,0.0,0.0,,0,8,0,Posavad,0,0,8450514,0.0,0,0.0,D,0.0,0.0,0.0,0.0,0.0,R,2.0,Mike Posavad,
0,0.0,0.0,,0,2,0,Posa,0,2,8450515,0.0,0,0.0,L,0.0,0.0,0.0,0.0,0.0,L,1.0,Victor Posa,
10,2.0,7.0,,0,46,3,Prajzler,0,51,8450518,-4.0,13,0.2826,D,1.0,6.0,0.0,0.0,0.05454,L,55.0,Petr Prajzler,
147,118.0,220.0,,21,684,155,Presley,1,953,8450523,-39.0,302,0.44152,R,22.0,60.0,15.0,22.0,0.13047,R,1188.0,Wayne Presley,
164,96.0,222.0,,15,580,127,Preston,2,348,8450539,-38.0,291,0.50172,R,27.0,59.0,4.0,10.0,0.12972,R,979.0,Rich Preston,
3,6.0,8.0,,2,28,7,Preston,0,4,8450540,-1.0,10,0.35714,L,1.0,2.0,0.0,0.0,0.35,L,20.0,Yves Preston,
8,3.0,11.0,,1,46,3,Priakin,0,2,8450547,-9.0,11,0.23913,L,0.0,0.0,0.0,0.0,0.06666,L,45.0,Sergei Priakin,
353,188.0,452.0,0.5299,40,909,266,Primeau,1,1541,8450550,124.0,619,0.68096,C,64.0,138.0,14.0,29.0,0.15656,L,1699.0,Keith Primeau,
0,0.0,0.0,,0,2,0,Primeau,0,4,8450553,0.0,0,0.0,R,0.0,0.0,0.0,0.0,,L,0.0,Kevin Primeau,
218,37.0,206.0,,3,726,43,Price,0,1456,8450554,71.0,261,0.3595,D,6.0,52.0,0.0,3.0,0.0562,L,765.0,Pat Price,
2,0.0,2.0,,0,29,0,Price,0,12,8450555,-20.0,2,0.06896,D,0.0,0.0,0.0,0.0,0.0,,19.0,Thomas Price,
4,1.0,4.0,,0,82,1,Pryor,0,122,8450558,-22.0,5,0.06097,D,0.0,0.0,0.0,1.0,0.02631,R,38.0,Christopher Pryor,
34,21.0,43.0,,1,168,27,Priestlay,0,63,8450560,-5.0,61,0.36309,C,5.0,17.0,1.0,1.0,0.12272,L,220.0,Ken Priestlay,
221,118.0,297.0,0.45783,23,935,163,Probert,2,3300,8450561,-31.0,384,0.41069,L,45.0,87.0,0.0,0.0,0.14711,L,1108.0,Bob Probert,
383,288.0,547.0,,57,998,391,Pronovost,0,413,8450566,49.0,774,0.77555,R,86.0,197.0,17.0,30.0,0.14044,R,2784.0,Jean Pronovost,
579,283.0,631.0,,59,1016,425,Propp,1,825,8450595,298.0,1004,0.98818,L,120.0,323.0,22.0,50.0,0.13626,L,3119.0,Brian Propp,
13,4.0,15.0,,0,59,7,Quinney,0,23,8450611,-4.0,20,0.33898,R,3.0,5.0,0.0,0.0,0.11475,R,61.0,Ken Quinney,
180,51.0,187.0,1.0,10,1037,63,Quintal,0,1320,8450620,-89.0,243,0.23432,D,8.0,42.0,4.0,14.0,0.04262,R,1478.0,Stephane Quintal,
0,1.0,1.0,,1,7,1,Purves,0,0,8450624,-3.0,1,0.14285,R,0.0,0.0,0.0,0.0,0.125,R,8.0,John Purves,
63,63.0,113.0,,5,296,71,Pyatt,0,69,8450631,-137.0,134,0.4527,C,8.0,21.0,0.0,0.0,0.14489,L,490.0,Nelson Pyatt,
136,44.0,149.0,,6,803,54,Quenneville,0,705,8450633,-85.0,190,0.23661,D,6.0,29.0,4.0,12.0,0.07219,L,748.0,Joel Quenneville,
419,136.0,381.0,,37,805,266,Quinn,1,531,8450635,-125.0,685,0.85093,C,123.0,291.0,7.0,13.0,0.14985,L,1775.0,Dan Quinn,
420,208.0,560.0,,32,1070,252,Ramsay,0,201,8450640,324.0,672,0.62803,L,17.0,65.0,27.0,47.0,0.15584,L,1617.0,Craig Ramsay,
0,0.0,0.0,,0,2,0,Ramsey,0,0,8450641,0.0,0,0.0,D,0.0,0.0,0.0,0.0,,L,0.0,Wayne Ramsey,
425,62.0,272.0,,20,1044,139,Ramage,3,2226,8450642,-178.0,564,0.54022,D,76.0,282.0,1.0,10.0,0.04821,R,2883.0,Rob Ramage,
266,65.0,270.0,,15,1070,79,Ramsey,1,1012,8450645,203.0,345,0.32242,D,12.0,64.0,2.0,11.0,0.05528,L,1429.0,Mike Ramsey,
776,350.0,910.0,,68,1280,491,Ratelle,0,276,8450646,236.0,1267,0.98984,C,137.0,350.0,4.0,7.0,0.16838,L,2916.0,Jean Ratelle,
56,33.0,88.0,,4,343,33,Raglan,0,775,8450650,-30.0,89,0.25947,R,0.0,1.0,0.0,0.0,0.08333,R,396.0,Herb Raglan,
199,132.0,305.0,0.48945,20,1013,161,Ranheim,1,288,8450653,-2.0,360,0.35538,L,8.0,20.0,21.0,35.0,0.10164,R,1584.0,Paul Ranheim,
3,7.0,10.0,,0,31,7,Rausse,0,0,8450655,3.0,10,0.32258,L,0.0,0.0,0.0,0.0,0.25925,L,27.0,Errol Rausse,
194,19.0,120.0,,3,508,37,Racine,1,439,8450658,-39.0,231,0.45472,D,17.0,107.0,1.0,4.0,0.04302,L,860.0,Yves Racine,
121,23.0,102.0,,5,235,33,Rautakallio,0,122,8450670,13.0,154,0.65531,D,10.0,52.0,0.0,0.0,0.08068,L,409.0,Pekka Rautakallio,
50,39.0,88.0,0.5,4,900,41,Ray,0,3207,8450678,-38.0,91,0.10111,R,2.0,3.0,0.0,0.0,0.11081,L,370.0,Rob Ray,
956,359.0,932.0,0.47669,91,1652,577,Recchi,6,1033,8450725,0.0,1533,0.92796,R,200.0,569.0,18.0,32.0,0.15104,L,3820.0,Mark Recchi,
68,9.0,46.0,,0,191,16,Redmond,0,134,8450735,-59.0,84,0.43979,D,7.0,34.0,0.0,4.0,0.05755,L,278.0,Craig Redmond,
195,170.0,299.0,,29,538,233,Redmond,0,219,8450736,-11.0,428,0.79553,R,63.0,129.0,0.0,0.0,0.13097,R,1779.0,Mickey Redmond,
312,76.0,248.0,,16,771,133,Redmond,0,504,8450737,-6.0,445,0.57717,D,55.0,190.0,2.0,7.0,0.0633,L,2101.0,Dick Redmond,
114,39.0,146.0,,7,365,45,Reeds,0,135,8450741,-5.0,159,0.43561,R,4.0,9.0,2.0,4.0,0.09554,R,471.0,Mark Reeds,
139,24.0,150.0,0.5,5,902,25,Reekie,0,1326,8450742,150.0,164,0.18181,D,1.0,5.0,0.0,9.0,0.03015,L,829.0,Joe Reekie,
378,181.0,403.0,0.51798,34,830,252,Reichel,2,388,8450767,58.0,630,0.75903,C,68.0,222.0,3.0,5.0,0.12772,L,1973.0,Robert Reichel,
204,120.0,289.0,0.38729,22,961,165,Reid,2,253,8450773,54.0,369,0.38397,L,17.0,35.0,28.0,45.0,0.11619,L,1420.0,Dave Reid,
0,0.0,0.0,,0,2,0,Reierson,0,2,8450792,1.0,0,0.0,D,0.0,0.0,0.0,0.0,0.0,R,1.0,David Reierson,
426,65.0,275.0,,14,648,133,Reinhart,1,277,8450795,26.0,559,0.86265,D,65.0,278.0,3.0,6.0,0.1058,L,1257.0,Paul Reinhart,
50,5.0,47.0,,0,152,6,Renaud,0,86,8450798,-59.0,56,0.36842,D,1.0,8.0,0.0,1.0,0.0337,L,178.0,Mark Renaud,
2,0.0,2.0,,0,26,0,Regier,0,35,8450804,-3.0,2,0.07692,D,0.0,0.0,0.0,0.0,0.0,L,17.0,Darcy Regier,
60,15.0,70.0,,2,349,19,Ribble,0,365,8450805,-14.0,79,0.22636,D,4.0,8.0,0.0,1.0,0.04567,L,416.0,Pat Ribble,
1,1.0,2.0,,0,7,1,Reynolds,0,0,8450807,-3.0,2,0.28571,L,0.0,0.0,0.0,0.0,0.07692,L,13.0,Bobby Reynolds,
1,1.0,1.0,,0,5,2,Richard,0,2,8450809,-4.0,3,0.6,D,1.0,2.0,0.0,0.0,0.4,L,5.0,Jean-Marc Richard,
23,4.0,25.0,,0,159,4,Richmond,0,514,8450811,-37.0,27,0.16981,D,0.0,0.0,0.0,2.0,0.04597,L,87.0,Steve Richmond,
61,48.0,94.0,0.5,6,329,64,Rice,0,275,8450812,-43.0,125,0.37993,R,16.0,31.0,0.0,0.0,0.11962,R,535.0,Steven Rice,
187,122.0,243.0,,18,556,160,Richard,0,307,8450815,-77.0,347,0.6241,L,35.0,101.0,3.0,3.0,0.12251,L,1306.0,Jacques Richard,
362,125.0,365.0,0.50481,41,1099,243,Ricci,3,974,8450817,-20.0,605,0.5505,C,105.0,214.0,13.0,26.0,0.15657,L,1552.0,Mike Ricci,
2,0.0,2.0,,0,7,0,Richard,0,2,8450820,-1.0,2,0.28571,C,0.0,0.0,0.0,0.0,0.0,L,10.0,Michael Richard,
166,28.0,168.0,0.33333,3,1417,35,Richardson,1,2055,8450824,-119.0,201,0.14184,D,3.0,16.0,4.0,17.0,0.03017,L,1160.0,Luke Richardson,
398,315.0,596.0,0.35714,72,1054,421,Richer,7,614,8450825,76.0,819,0.77703,R,93.0,204.0,13.0,19.0,0.14777,R,2849.0,Stephane Richer,
40,9.0,47.0,,0,365,9,Richter,0,1030,8450827,-38.0,49,0.13424,D,0.0,0.0,0.0,2.0,0.05921,R,152.0,Dave Richter,
13,7.0,19.0,,1,49,8,Richardson,0,16,8450828,3.0,21,0.42857,R,1.0,2.0,0.0,0.0,0.17391,L,46.0,Kenneth Richardson,
466,186.0,504.0,,46,866,292,Ridley,4,424,8450832,36.0,758,0.87528,C,87.0,223.0,19.0,31.0,0.19299,L,1513.0,Mike Ridley,
30,19.0,42.0,,3,139,31,Riley,0,320,8450843,-18.0,61,0.43884,R,12.0,19.0,0.0,0.0,0.21088,,147.0,Bill Riley,
286,167.0,425.0,,28,740,185,Risebrough,1,1542,8450845,213.0,471,0.63648,C,11.0,36.0,7.0,10.0,0.1423,,1300.0,Doug Risebrough,
30,21.0,47.0,,2,221,23,Rissling,0,1006,8450848,-47.0,53,0.23981,L,2.0,6.0,0.0,0.0,0.13855,L,166.0,Gary Rissling,
0,0.0,0.0,,0,8,0,Rioux,0,6,8450849,-2.0,0,0.0,R,0.0,0.0,0.0,0.0,0.0,R,4.0,Gerry Rioux,
2,1.0,3.0,,0,14,1,Rioux,0,4,8450852,-3.0,3,0.21428,R,0.0,0.0,0.0,0.0,0.11111,L,9.0,Pierre Rioux,
0,0.0,0.0,,0,9,0,Roberge,0,24,8450889,0.0,0,0.0,R,0.0,0.0,0.0,0.0,,R,0.0,Serge Roberge,
7,7.0,14.0,,3,112,7,Roberge,0,314,8450890,-1.0,14,0.125,L,0.0,0.0,0.0,0.0,0.18918,L,37.0,Mario Roberge,
418,211.0,442.0,,36,744,284,Robert,0,597,8450894,-5.0,702,0.94354,R,73.0,259.0,0.0,1.0,0.12294,R,2310.0,Rene Robert,
472,316.0,678.0,0.45522,52,1224,438,Roberts,5,2560,8450900,229.0,910,0.74346,L,109.0,215.0,13.0,17.0,0.18449,L,2374.0,Gary Roberts,
359,50.0,325.0,,5,1097,61,Roberts,0,1582,8450905,56.0,420,0.38286,D,10.0,83.0,1.0,12.0,0.05505,L,1108.0,Gordie Roberts,
23,16.0,34.0,,0,106,17,Roberts,0,33,8450917,-30.0,40,0.37735,R,1.0,6.0,0.0,0.0,0.10828,L,157.0,Jim Roberts,
2,1.0,1.0,,0,5,1,Robertson,0,7,8450919,-1.0,3,0.6,R,0.0,2.0,0.0,0.0,0.1,R,10.0,Geordie Robertson,
99,42.0,127.0,,9,442,49,Robertson,0,1751,8450920,-50.0,148,0.33484,L,7.0,21.0,0.0,0.0,0.12694,L,386.0,Torrie Robertson,
4,6.0,9.0,,0,52,7,Robidoux,0,75,8450923,-7.0,11,0.21153,L,1.0,1.0,0.0,1.0,0.18918,L,37.0,Florent Robidoux,
750,139.0,639.0,,29,1384,208,Robinson,0,793,8450936,722.0,958,0.69219,D,66.0,309.0,3.0,10.0,0.08919,L,2332.0,Larry Robinson,
0,0.0,0.0,,0,1,0,Robinson,0,0,8450938,0.0,0,0.0,D,0.0,0.0,0.0,0.0,,,0.0,Morris Robinson,
726,418.0,881.0,0.40259,89,1431,668,Robitaille,7,1177,8450941,71.0,1394,0.97414,L,247.0,507.0,3.0,6.0,0.16864,L,3961.0,Luc Robitaille,
119,34.0,131.0,,6,598,39,Rochefort,0,570,8450953,84.0,158,0.26421,D,4.0,19.0,1.0,8.0,0.04918,L,793.0,Normand Rochefort,
703,301.0,737.0,0.49982,92,1363,513,Roenick,5,1463,8450978,153.0,1216,0.89214,C,184.0,431.0,28.0,48.0,0.15635,R,3281.0,Jeremy Roenick,
317,148.0,333.0,,12,484,202,Rogers,0,184,8450981,-51.0,519,1.07231,C,38.0,160.0,16.0,26.0,0.1629,L,1240.0,Mike Rogers,
0,0.0,0.0,,0,9,0,Rohlicek,0,8,8450987,-4.0,0,0.0,L,0.0,0.0,0.0,0.0,0.0,L,4.0,Jeff Rohlicek,
563,197.0,521.0,0.46365,34,1137,306,Ronning,4,453,8451005,46.0,869,0.76429,C,109.0,347.0,0.0,1.0,0.10912,L,2804.0,Cliff Ronning,
13,13.0,26.0,,2,154,15,Rooney,0,496,8451008,-16.0,28,0.18181,C,2.0,2.0,0.0,0.0,0.10948,L,137.0,Steve Rooney,
23,7.0,26.0,,0,247,11,Root,0,180,8451010,-16.0,34,0.13765,D,3.0,4.0,1.0,4.0,0.04741,R,232.0,Bill Root,
